squareMeters,numberOfRooms,floors,cityCode,numPrevOwners,made,isNewBuilt,basement,hasStorageRoom,hasGuestRoom,price
6518,10,72,65523,7,2008,1,5381,1,0,658946.8
67648,28,67,28888,10,2004,0,2557,0,9,6770108.4
36353,50,2,58865,8,2018,1,6760,0,0,3638165.8
68985,99,29,68791,1,2002,1,6676,1,7,6900905.2
48258,94,46,2696,10,1994,0,9611,1,7,4830907.4
67489,70,31,11975,10,2001,0,6885,1,7,6756566.1
96184,46,1,29645,5,2005,1,3961,0,7,9618863.5
42365,36,96,71490,2,1996,1,7976,0,2,4249618.6
88274,45,41,97886,10,2021,0,1899,1,1,8832114.1
49634,81,90,27843,5,2021,1,7859,0,1,4972427.1
15062,12,42,42048,2,2005,0,6899,0,1,1511857.5
74606,50,73,62661,10,1990,1,8031,1,3,7471533.0
8368,4,55,46363,3,2016,0,6985,0,4,842999.6
31821,7,63,68424,2,2019,1,389,1,6,3187554.9
72741,56,49,16484,9,2011,0,9912,1,10,7280439.1
53527,88,71,69413,7,1995,0,3816,0,0,5356315.5
27702,17,25,26593,1,2015,0,7133,1,3,2778207.5
69178,15,1,39748,4,1995,1,5550,0,8,6921350.5
51766,71,36,36,5,2000,1,3915,1,4,5186043.0
14322,63,66,35929,5,2017,0,567,0,6,1439924.7
13147,71,65,62682,8,2013,0,1741,1,10,1316451.3
89434,56,13,20031,9,1995,0,408,1,10,8945011.5
77439,91,56,67320,3,2007,0,7307,0,5,7754431.7
99811,76,90,9380,9,2005,1,2739,1,5,9988416.5
15301,66,5,67235,3,1992,0,4711,0,10,1534279.2
46701,44,59,97400,2,2009,1,4847,1,1,4674499.9
72938,90,64,28816,6,2007,1,242,0,3,7301218.7
84600,74,43,65569,4,1997,0,6703,1,6,8467208.7
65554,33,14,16271,4,1995,1,3191,1,0,6559482.5
86607,50,4,52557,6,2008,1,4425,0,8,8661568.8
99426,79,26,28961,9,1993,0,4028,0,0,9945644.3
72990,42,1,31115,5,2016,1,8597,1,1,7301689.6
41711,77,93,58786,7,2011,1,719,0,2,4176663.1
52668,7,76,22354,2,1996,1,2180,1,2,5281141.6
27059,45,40,23486,9,2018,1,6965,0,7,2713421.8
12865,5,54,64395,6,2000,1,7714,1,8,1288172.0
87045,61,19,72983,10,1992,0,7325,0,4,8709780.2
64584,90,31,32259,1,1996,0,5811,0,9,6465423.6
22681,93,6,9540,5,2004,1,9803,0,1,2273361.4
16704,49,8,60511,7,1994,0,7325,1,10,1676124.4
25124,97,25,83534,9,2014,0,397,0,3,2517156.4
64209,30,55,53245,5,1992,1,9761,1,0,6428666.2
18730,68,71,91571,6,2008,1,7624,0,7,1884158.8
96177,40,19,53582,4,1996,1,2237,1,1,9623218.6
76671,22,76,31159,6,2001,1,3701,1,10,7674844.1
39129,76,26,36562,10,1996,1,4674,1,8,3919404.6
52859,71,99,89274,8,1993,1,5401,1,9,5299328.3
26223,12,76,23351,9,1994,0,7431,1,0,2628273.4
89071,48,91,17916,8,2008,1,5942,1,9,8913105.8
55022,61,43,37613,10,1998,1,8955,0,1,5508301.8
60721,42,9,46929,6,2005,1,68,0,8,6077844.5
28772,4,85,61413,4,2003,0,8141,0,9,2888733.3
92716,48,3,34663,8,1991,0,9364,1,7,9272362.1
19092,21,85,85194,6,2020,0,2171,1,7,1915270.0
41440,98,77,99209,5,1990,1,3885,1,7,4155501.0
60305,88,90,24189,3,2019,1,6297,1,7,6038984.9
26611,68,21,89588,2,2012,0,1184,0,2,2662493.2
16847,47,66,34799,2,2009,0,8115,1,7,1687484.9
52785,13,61,8415,2,2004,0,1207,1,3,5286382.4
2267,82,8,5166,10,1995,1,9360,1,7,228087.5
22809,70,65,75785,8,1990,0,3261,0,4,2285983.0
92242,26,39,87265,7,2009,1,6405,0,2,9232332.9
19040,86,25,65682,8,2002,0,6629,0,7,1915328.2
18943,6,26,71256,9,2012,0,258,0,4,1899521.2
91914,37,68,37742,5,2018,0,8148,1,8,9194073.8
60401,63,86,63764,4,1997,1,3200,1,10,6047105.7
57865,2,30,79052,10,2018,0,6981,0,0,5788561.8
1308,38,68,92571,3,2005,0,8261,1,7,141631.5
76732,1,50,52487,4,1999,0,3935,1,5,7682086.9
90859,22,65,63118,1,2018,0,365,0,1,9090821.8
19596,51,83,4826,4,2009,0,1691,0,3,1969900.9
86277,15,5,19137,9,1995,0,5268,0,0,8629655.5
31845,8,1,34505,3,2004,0,2826,1,1,3191199.4
46128,47,88,16141,4,1996,1,7069,1,10,4624665.6
33398,78,30,62880,6,1992,0,4552,0,8,3345097.2
70626,80,45,59977,3,1995,1,1221,0,1,7065089.5
50315,11,52,75722,9,1991,0,9867,0,10,5044978.1
84217,60,18,47565,4,2013,1,4953,0,5,8429962.3
35127,8,4,45604,3,2014,1,9746,1,2,3513571.4
14614,21,3,35413,8,2015,1,1185,1,4,1462577.5
73686,10,93,56843,10,2013,0,5029,0,10,7378513.3
80143,27,78,33359,1,1995,0,4411,1,2,8026359.5
38454,8,6,17811,6,1990,1,3909,0,10,3848412.0
70573,78,3,28926,5,2016,1,8314,1,4,7061764.6
44584,84,90,3469,9,1992,0,8073,0,2,4468024.2
46953,82,41,53857,1,2006,0,4606,0,2,4699973.6
87960,53,27,90781,6,2007,0,5586,1,8,8801034.7
10051,10,34,24751,4,1998,0,4642,0,5,1010724.8
14044,48,43,80254,1,2001,0,5654,1,6,1409581.1
83252,98,8,73242,1,1992,0,3015,0,0,8326479.2
46183,4,5,98252,4,2007,1,735,0,3,4621605.7
17256,30,59,71777,10,1994,1,698,0,8,1729036.4
59111,58,38,42146,8,1998,0,1977,1,9,5919005.8
41732,19,63,57920,5,2018,1,4692,1,1,4177464.8
6912,47,2,40554,4,2016,0,3458,1,1,691629.6
8719,84,20,85072,9,2003,1,5944,1,9,875984.3
15670,54,26,52082,3,2007,0,9688,1,8,1572432.7
54669,58,85,20404,4,2012,0,4746,0,2,5472646.2
71164,54,38,88076,2,2019,0,5473,1,4,7121656.9
8497,97,57,99577,2,2018,1,4113,0,7,856430.8
27296,31,93,94891,6,2013,0,4778,0,6,2736257.3
65201,13,28,66828,3,1995,1,3927,1,10,6524351.5
7729,87,35,35661,2,2004,0,4456,1,1,781939.4
64186,10,6,74593,5,2011,1,5408,1,3,6419507.1
75571,9,16,20558,6,2021,0,7754,1,4,7563298.1
40943,76,32,56741,10,2010,1,8104,0,7,4097629.0
88884,97,63,66810,5,2010,1,9198,1,9,8894048.0
96228,80,15,16480,10,1998,0,5135,0,3,9629903.8
57859,74,52,25568,8,1995,1,7881,1,1,5796496.5
58239,88,77,26294,5,1999,1,3568,0,10,5831545.9
7859,89,60,96443,4,2018,0,6257,1,1,796540.8
37111,97,22,60566,2,2019,1,265,0,7,3718382.9
90304,52,33,81097,7,2020,1,4104,0,1,9033809.0
87906,46,33,85121,9,1994,0,1489,1,4,8799360.4
47839,86,53,20488,7,1993,0,5689,1,7,4792795.3
91637,5,29,45739,3,2016,1,6476,0,8,9166209.6
92591,27,73,9895,7,1991,1,5776,1,8,9265884.1
26614,69,60,81510,4,1998,0,1700,1,9,2673620.8
45955,58,37,33373,4,1998,1,6156,0,4,4599926.8
6712,66,93,12438,10,2001,1,1150,0,5,678200.1
89725,26,83,56954,9,2013,0,319,0,9,8985353.3
48776,60,9,71042,3,1991,1,8652,0,4,4879354.1
63953,67,25,70757,7,2004,0,6537,1,4,6400710.4
40508,78,63,76548,7,2005,1,6334,1,1,4060440.5
49310,63,80,91860,4,2006,1,9692,1,7,4943199.6
69164,48,70,21012,3,2007,0,5861,1,10,6929542.7
61402,74,40,12430,1,2000,1,3524,0,9,6149729.0
53749,86,63,11671,8,2009,1,8488,1,4,5381187.9
73140,92,69,84617,3,2019,1,6384,1,9,7325048.9
34338,41,95,96913,2,1996,0,5015,0,9,3442319.6
52525,13,82,24366,7,1999,0,7750,0,9,5257813.9
53753,49,37,90942,7,1999,1,9951,1,8,5385374.9
58713,63,39,77818,1,1994,1,4710,0,8,5879478.4
40155,33,99,55389,8,2009,0,9296,1,3,4028472.9
32805,35,17,56962,5,1994,1,6766,1,9,3281975.4
848,92,37,64877,8,2013,0,2128,0,8,94998.3
67073,45,59,62149,7,1996,0,4506,0,1,6713052.6
14520,12,2,43573,1,2020,0,8531,1,10,1456205.0
65986,38,39,77763,1,2016,1,8778,0,0,6605910.6
15246,59,48,91241,7,2020,1,460,1,1,1531089.0
62613,56,69,74669,6,2019,0,6845,1,2,6268368.9
26348,37,89,18731,2,1990,0,628,0,0,2641767.0
44633,100,69,70686,10,2010,1,8183,0,8,4470611.0
33126,50,87,96589,5,2019,0,2592,1,3,3317019.9
62872,86,56,5577,5,1994,0,5621,1,2,6293741.4
69429,65,34,42598,8,1997,1,9354,0,4,6945733.7
67034,37,17,89296,2,2014,1,4115,1,8,6710309.4
63817,89,92,42278,4,2009,1,4092,0,9,6391540.9
41705,45,97,75383,6,2010,0,3513,0,5,4173470.0
31025,96,35,95835,2,2006,0,9107,1,9,3110889.6
33532,54,80,8448,3,2021,1,773,0,10,3362452.1
27924,68,81,7907,2,1991,1,2068,0,9,2805108.1
3996,65,37,80458,4,1999,0,3247,1,0,402010.9
80524,22,49,46524,8,1997,1,4111,1,2,8060508.7
63190,50,45,23475,4,1992,0,6132,0,7,6323436.2
62757,74,31,70668,4,2006,0,5656,0,5,6281435.6
54682,81,92,63687,6,2013,0,1114,1,5,5477375.3
87987,38,97,26185,9,2006,0,234,0,4,8810668.6
98157,91,75,22411,1,2021,1,5340,0,0,9823508.1
81019,56,99,46662,2,1995,1,8376,0,3,8112092.5
92296,31,69,20639,10,2018,1,785,0,7,9237027.8
51579,37,6,36822,8,2019,0,1328,0,4,5161447.9
41042,88,44,51472,3,1990,0,6364,0,1,4112280.0
1737,75,92,8790,8,2014,0,3403,1,3,179334.4
97725,88,13,47226,3,1991,1,3938,1,1,9777735.1
30317,33,78,69973,1,2019,1,4786,1,5,3035229.9
54146,83,79,74999,8,2010,1,2595,0,0,5422823.0
32599,68,67,20244,6,2003,0,4964,0,1,3265978.3
77491,58,32,33534,7,2021,1,53,1,9,7751876.1
41164,59,69,96547,9,1991,1,7302,1,7,4119024.1
3189,56,23,33308,7,2001,1,3230,0,8,322194.1
97691,17,79,29059,6,1991,1,5370,1,6,9781758.1
38486,88,50,91921,9,2021,1,6167,1,9,3850352.1
68232,19,31,61683,2,2012,0,1128,0,0,6828383.2
42893,26,42,87534,10,2014,0,2881,0,1,4291975.4
7042,17,32,64941,2,2012,1,9907,1,4,711173.2
48678,18,57,17276,10,1998,1,89,0,8,4877324.8
14938,8,50,14945,2,1991,0,5217,0,4,1499161.1
62596,90,70,7222,8,1990,0,4330,0,7,6266459.0
69722,83,14,63847,4,2002,0,1167,0,7,6972996.2
10564,99,3,66017,9,1992,1,9081,0,0,1062047.2
49996,85,19,46272,3,2021,1,2914,1,8,5001283.1
47327,100,40,83938,1,2001,1,4006,1,6,4737050.1
85489,90,42,42842,1,1999,1,6755,0,1,8555341.9
54667,26,70,22930,2,2019,1,4707,1,9,5473221.9
72507,87,13,8308,6,1999,0,4730,0,0,7252211.9
68113,67,29,59595,2,2007,1,4788,1,10,6817735.7
84587,98,71,98431,6,2000,0,3726,0,7,8468745.0
88036,30,16,5201,3,2017,1,2328,0,0,8804243.7
91395,66,71,97423,9,2017,0,3714,1,2,9145192.7
81805,51,16,99624,8,2003,0,1695,0,0,8186061.3
47253,84,32,81363,5,1998,1,9819,0,10,4728903.8
44924,97,44,86862,9,2015,1,3478,0,7,4496017.5
62027,21,62,51479,10,2013,1,6654,1,10,6211934.3
65583,99,27,39498,1,2003,1,4196,1,7,6565646.3
47006,72,76,87732,8,2017,1,6414,1,7,4707409.7
36108,69,2,57879,3,2001,0,4764,1,8,3617759.1
56329,10,2,27302,1,1997,1,542,1,10,5638765.7
94212,29,59,87927,3,2004,1,6573,1,5,9427260.4
47063,10,6,80079,8,2019,0,1135,1,10,4713133.9
45985,33,83,14302,1,2008,1,9524,1,7,4604960.8
39269,87,16,54877,1,1997,0,6604,0,8,3930292.7
4727,60,25,6556,6,1994,0,6301,0,8,477285.4
24677,63,6,92343,2,1998,1,6976,0,10,2469125.8
42936,74,51,60801,10,2016,0,6601,0,8,4300587.6
93013,76,80,53855,8,2005,0,7518,1,6,9307630.5
70881,45,64,44535,9,2002,1,6846,1,5,7092821.2
99130,99,23,32747,1,1993,1,7265,0,6,9916962.3
82113,22,24,90750,9,2016,1,9897,1,2,8212303.6
3475,5,9,34179,9,1998,1,5996,1,6,355722.8
23863,67,71,72354,1,1990,1,6878,1,7,2397991.0
25602,37,17,82064,9,2021,0,9608,0,1,2564047.1
81021,39,42,88453,8,1995,1,6345,1,0,8107700.5
25307,24,90,73502,5,2014,0,9536,1,5,2538791.4
18262,61,71,79622,7,2021,1,9975,0,7,1834387.1
48077,63,7,32247,2,2018,0,7539,1,9,4812989.8
94973,55,86,76018,4,1995,0,3478,1,8,9502380.5
32138,23,91,85307,3,1994,0,5589,1,9,3224251.4
10854,58,95,10328,8,1993,1,2726,0,7,1096077.3
80306,84,91,84044,4,2004,0,7018,1,3,8037519.4
1138,4,18,40157,6,1996,1,8264,0,3,117207.6
24045,31,56,28613,2,1991,1,9640,1,5,2407159.1
20860,49,60,42874,8,2012,1,6395,0,10,2091881.2
57790,23,65,27420,2,2002,1,1464,1,8,5787991.2
73517,79,63,68858,9,1991,0,227,0,0,7355043.1
137,32,47,40384,1,2021,0,6831,0,9,21201.1
69685,82,32,99105,5,2006,1,757,1,8,6973812.6
11104,69,19,6145,2,1996,0,6106,0,3,1116580.6
65060,30,75,46047,10,2013,0,6375,0,5,6514250.3
25655,31,9,58769,6,2001,0,2420,1,5,2573091.1
13285,7,57,16011,6,1994,0,4719,0,2,1334194.4
84706,75,24,95781,7,1990,0,8118,0,2,8473043.0
98298,85,97,85158,6,1995,1,43,1,0,9843812.5
74921,57,61,56179,8,2012,0,5718,1,9,7494913.2
9771,26,48,97664,6,1995,0,2211,0,0,983421.5
77561,62,79,44802,2,1999,0,3871,1,5,7760341.9
40104,56,44,55337,8,2000,1,8809,0,3,4020381.0
4308,79,19,89621,10,2003,1,3660,0,3,432778.3
14004,5,33,22849,4,2004,1,9535,0,2,1410301.4
85829,23,32,96045,2,2005,0,9686,1,7,8592258.5
73776,92,43,15721,7,2002,1,1789,0,7,7383860.2
86253,24,47,83198,9,1998,1,2626,0,9,8633980.8
85423,40,39,69673,9,1992,1,6201,1,7,8548531.2
11757,57,5,10613,5,1993,1,2326,0,3,1183388.3
33761,71,76,98059,2,2001,1,5758,0,2,3381494.1
33749,85,2,35590,9,2016,0,8671,1,2,3379893.6
83865,38,42,27967,2,1992,0,8832,1,9,8395225.2
79067,27,58,25553,10,1994,1,8279,1,7,7914438.4
91698,21,38,58357,8,1993,0,521,0,7,9177134.3
22973,41,80,97510,9,2001,0,6044,1,3,2302445.1
27838,87,73,5442,1,1993,0,3189,1,9,2787148.3
21832,69,26,79056,4,1990,0,4442,1,9,2186291.0
291,22,47,19824,10,2003,1,6446,0,10,38413.3
46666,81,38,53916,10,2011,0,3128,0,0,4668103.1
88329,22,20,54300,8,2004,0,9532,0,6,8841056.4
37103,61,8,71913,3,2017,0,4148,0,6,3714959.7
29789,87,90,56117,6,2014,0,6009,0,5,2984021.4
1399,77,67,94420,10,2009,1,9089,0,7,148407.9
13696,8,40,16192,8,2003,1,905,0,10,1371950.3
79354,4,28,35812,9,1991,0,4757,0,4,7939210.1
93656,65,8,29038,3,2007,1,4173,1,10,9369720.7
16247,71,95,6358,4,1990,0,8238,0,4,1634324.0
97330,23,82,21446,9,1996,0,362,0,3,9739677.6
78982,38,18,84329,8,2007,1,1538,1,0,7905259.7
78367,30,89,40416,8,1995,0,6088,0,3,7847930.5
98729,36,4,95443,1,2002,0,9090,0,6,9873352.2
97651,26,45,56512,10,1998,1,2936,1,1,9769739.8
69203,8,68,7461,6,1993,0,9636,1,3,6926561.3
44416,76,46,55062,3,2001,1,2296,0,10,4450953.1
68494,83,79,58586,6,1992,0,9754,1,5,6854981.2
59545,65,21,90618,10,2020,0,5558,0,9,5958908.0
66784,34,3,96197,10,1992,0,238,1,9,6679374.2
69375,6,96,30297,3,2003,0,9878,0,10,6952253.3
75990,57,6,83909,2,2006,0,3803,1,7,7605199.6
92539,55,74,64623,10,2001,1,5478,1,9,9260585.1
57720,35,14,88487,6,2017,1,3550,1,9,5777415.7
44961,14,50,90818,1,1997,0,3790,1,6,4501549.7
20964,82,1,84565,7,2001,1,2157,0,4,2101237.1
42734,84,67,3854,2,1990,1,8532,1,10,4279195.0
23895,41,26,65183,10,2012,0,9891,0,6,2396762.2
13877,23,23,2486,3,2003,0,5312,0,8,1397190.3
46470,32,30,65883,6,2012,1,3805,0,2,4650661.2
17317,90,97,91250,4,2021,0,1466,0,5,1738012.1
47542,75,40,5997,4,1996,0,3378,1,9,4764418.6
82408,53,95,96843,10,1997,0,8132,1,0,8248881.7
9434,63,91,99921,6,1993,1,6177,0,1,954722.3
16467,84,55,17467,6,2014,1,6574,1,3,1659656.4
56296,18,32,5061,8,2016,1,6200,0,4,5637090.6
48789,42,51,44066,8,2007,0,6600,1,0,4887322.7
5769,97,79,36436,8,2005,0,1964,1,2,588379.5
51827,90,59,88640,7,2007,1,8141,1,1,5192441.7
9115,24,8,65398,6,1997,1,7187,1,10,914381.7
12641,20,54,66639,4,2014,1,9434,0,0,1270857.4
26966,91,44,29895,7,2002,1,2435,1,1,2709495.2
65479,82,48,95180,7,1990,1,2907,1,9,6553618.0
47583,48,99,31744,10,1992,1,3705,0,1,4762269.2
93184,78,43,13054,5,1992,1,3946,0,9,9321499.2
1254,38,57,74479,1,2001,0,9002,1,7,128928.1
95328,59,24,28949,10,2020,0,8716,1,9,9538747.0
7388,75,96,35787,4,2018,1,4898,1,7,750538.8
34555,35,45,41312,10,2003,1,1597,1,2,3467129.3
61310,49,21,55836,5,2006,0,5865,0,10,6132679.6
20714,61,83,71535,5,1993,1,9406,0,9,2077129.3
94704,55,6,84914,7,2007,0,3351,0,4,9480933.7
13353,17,18,8213,3,2011,0,6437,0,6,1338753.1
57475,67,83,2788,3,2007,0,654,0,2,5753644.7
84795,41,22,91545,8,1992,0,5173,1,4,8481583.2
70465,10,11,11425,6,2012,0,9473,0,6,7052303.2
68270,37,65,18486,9,2018,0,3366,1,0,6835596.8
26389,85,39,78917,10,1993,1,4738,1,9,2646987.3
57552,99,19,79570,6,1993,1,445,1,4,5759074.3
84291,7,65,14659,10,1998,1,7574,0,9,8432314.8
60059,60,9,33655,10,2000,1,2181,1,0,6008916.0
91513,50,3,20728,2,2002,1,5906,0,10,9152366.2
70544,4,11,55656,6,2002,1,5701,1,6,7055619.2
16565,91,95,80977,6,2005,0,6950,1,1,1663375.5
75865,10,60,36800,7,1997,0,1006,0,0,7595183.7
29758,34,63,89490,1,2021,1,5853,1,10,2982078.1
95566,7,21,90932,5,2002,1,2871,0,2,9564576.2
1090,30,40,2898,7,2003,1,6324,1,4,118270.3
98319,91,55,50885,2,2014,0,6427,1,5,9837654.4
18693,18,99,10582,9,2005,1,2092,0,4,1876877.5
21781,65,26,98169,1,1991,0,9090,0,2,2187037.1
33662,46,38,59,6,2010,1,7341,1,7,3370242.0
94420,34,75,70010,6,2020,0,2413,1,10,9453347.0
53313,19,35,21415,4,1995,1,2157,0,4,5334996.5
54060,5,46,7678,8,1990,1,2407,0,10,5414753.0
67709,22,78,7763,5,1994,0,1056,0,8,6782857.4
85740,22,59,94767,6,2010,1,5447,0,3,8579832.0
28659,58,21,78609,2,1993,0,4774,1,10,2869081.3
30217,36,73,1618,5,2014,1,5031,1,1,3033408.4
58165,26,2,25772,9,2021,0,1746,0,10,5819124.1
4014,11,22,61288,7,2017,1,8612,0,7,404625.7
13523,59,38,93252,8,1995,1,7180,1,7,1358157.5
49772,90,68,89906,7,2007,0,2310,0,8,4985835.7
85904,65,43,19533,10,1996,1,7909,1,9,8594924.6
22541,99,27,30951,5,2011,1,4339,0,10,2264203.1
39132,43,83,43766,2,2008,0,1287,1,6,3920808.8
32785,27,21,44649,3,1991,1,2935,1,7,3284948.1
69831,71,46,61678,2,2005,0,1614,1,0,6990205.5
80301,1,77,16152,6,2001,1,213,1,9,8042286.1
10802,34,10,70295,6,2018,1,8297,1,4,1086000.8
87853,26,54,52083,9,2011,0,5587,1,4,8789947.1
86424,86,100,10837,9,1998,0,5568,1,6,8654131.8
44595,29,77,39297,7,1998,1,5697,1,7,4460946.8
60056,75,7,40397,7,1995,0,7429,1,7,6011032.5
30896,27,15,53487,3,2008,1,2033,0,5,3097036.8
54484,38,76,48548,6,2011,1,9399,0,6,5456741.1
16571,50,82,67311,5,1993,0,8026,0,10,1663083.3
87858,18,31,94960,9,2020,0,8181,1,8,8786967.0
19869,99,86,12078,4,2021,0,8661,0,3,1992188.1
54298,90,24,86646,2,2017,0,8083,1,3,5432285.7
8191,10,30,26102,2,2001,0,9361,1,7,823318.1
79950,89,64,46010,3,1997,1,2113,1,8,7997513.7
73332,42,49,21173,8,2000,0,2779,0,5,7339665.0
31669,8,21,4471,7,1998,1,5984,0,7,3174122.8
97412,27,90,10288,9,2002,0,4015,1,2,9747182.2
63163,93,36,72054,6,2008,0,1326,0,7,6324361.8
43907,29,34,44603,3,2017,0,6877,0,3,4392043.7
64260,38,29,14335,5,2018,0,2011,0,7,6427856.8
42585,74,30,42229,9,2000,0,3600,1,1,4266978.0
35108,94,14,57068,5,2009,0,7735,1,8,3515504.9
12127,22,69,18404,4,1998,0,8522,0,2,1214434.8
63669,45,72,71321,9,2001,1,5474,1,4,6372430.1
24278,59,60,88950,8,2000,0,6038,1,5,2430050.0
18937,50,45,78375,3,2001,1,5676,1,5,1899216.1
82865,32,97,21881,6,2001,0,7868,1,7,8296881.1
58599,96,97,10671,9,2010,0,140,0,3,5862285.0
85101,91,44,33026,3,2015,0,908,1,10,8517678.5
95649,3,8,2975,7,1992,1,9403,0,10,9567841.2
2448,87,30,91301,8,1990,1,170,1,4,251247.0
31539,62,11,63631,6,2010,1,8253,0,7,3158408.0
96853,91,62,72351,8,2007,1,9286,1,6,9689548.7
64718,54,4,92176,6,2003,1,3947,1,1,6476248.3
5263,64,25,12196,3,2014,1,2881,1,9,530890.4
1115,97,96,68844,6,2014,1,1015,0,1,129053.4
35568,6,26,81080,9,1998,0,951,0,8,3558401.8
98423,8,10,20331,4,2011,1,7336,0,9,9843291.1
78772,64,60,71585,1,1995,1,6523,0,1,7887820.5
6592,59,99,784,6,2014,1,3049,0,7,666733.4
22773,16,44,51811,10,2009,1,8129,0,0,2283953.9
4800,51,83,64735,5,1995,0,3715,1,1,489132.5
65322,24,67,10507,3,2015,0,4968,0,3,6543253.5
29310,74,3,78117,4,2000,1,10,1,9,2932138.0
70742,95,99,90573,1,1993,0,552,1,2,7091010.3
60239,37,77,73754,5,1998,1,7220,1,5,6032661.8
35693,67,94,64905,4,2012,1,755,0,4,3579115.2
8395,94,2,57055,6,2019,1,1618,0,10,842343.9
81718,46,20,49539,2,2015,0,8712,0,7,8179978.5
79368,63,14,97466,5,2003,1,2341,0,2,7940744.3
35420,86,43,14428,4,2010,0,4993,1,1,3543382.0
33267,84,68,35693,6,2018,1,2950,0,0,3329395.8
57971,35,41,32453,1,1993,1,4187,0,0,5800901.3
17686,100,66,55983,9,2010,0,3069,1,3,1777384.0
59159,62,80,90403,3,2017,1,1811,1,7,5921171.7
75700,25,55,32448,1,2013,0,7489,0,3,7571506.3
92384,95,3,75759,9,2014,1,789,0,6,9239195.4
87425,60,61,85102,8,2004,1,1411,0,4,8748652.4
18040,80,62,61643,1,2016,1,3029,0,4,1813007.6
68992,99,39,23545,9,1995,1,2245,1,8,6907585.5
10141,66,48,57500,3,1997,0,9916,0,6,1020755.7
83647,83,33,28875,9,2003,0,6035,0,9,8367526.3
94846,26,60,61945,6,2014,1,887,0,8,9492403.4
42105,72,5,44516,7,2015,0,7013,0,5,4211221.5
49833,93,48,3638,4,2017,1,6874,0,6,4991168.7
35825,25,12,4563,5,1992,1,7272,0,2,3587596.2
69428,8,1,13551,1,2013,0,8231,1,9,6944939.3
77287,55,86,46843,2,2014,1,5138,0,5,7734572.4
13166,33,80,33060,3,2019,0,4804,1,8,1323421.9
46131,38,15,83019,6,2005,0,7725,0,10,4619824.5
37111,54,85,78418,4,1991,0,2218,0,7,3720632.1
46540,26,85,58650,7,2009,0,5740,0,3,4656975.9
32369,98,32,22243,1,2013,1,5326,1,2,3242795.3
2192,69,84,30946,1,1999,0,9578,1,2,226924.9
22752,14,58,83194,10,2008,0,7726,1,4,2284238.8
43252,4,14,50414,1,2010,0,9888,1,1,4326741.0
64697,9,56,60811,6,2005,1,1581,0,0,6474788.5
93168,74,58,69669,9,2002,1,6692,0,10,9321665.2
94681,15,38,38650,3,1998,0,4413,0,0,9476231.8
27903,21,65,56311,5,2007,1,7234,0,0,2800107.7
2943,1,29,27296,2,2005,0,4470,1,9,302523.5
80746,36,19,13184,3,2003,1,7670,1,7,8077153.3
13449,81,99,85865,9,2016,0,9907,0,7,1356395.6
66907,24,93,72331,4,2012,0,6630,0,6,6703560.2
83377,43,45,12958,5,2003,1,937,1,7,8342685.3
77849,12,55,61149,9,2002,0,1951,0,8,7789805.2
92759,90,21,76870,8,1992,1,3299,0,9,9280104.2
47283,43,6,29029,1,2012,0,9325,1,10,4734429.2
96593,95,79,58402,7,2009,1,222,1,7,9665702.9
71226,52,66,90960,4,1995,0,7795,0,4,7127541.5
49136,9,48,89553,3,2006,0,4728,0,9,4919606.6
67434,67,16,34622,6,1997,0,3840,1,2,6749956.7
55324,87,47,14417,7,1994,0,2998,0,5,5535750.4
43410,68,30,35515,4,2006,1,5208,0,9,4346921.6
54919,13,15,61049,3,1996,1,4870,1,0,5497882.6
3880,24,85,10042,6,2013,0,8299,0,6,394027.3
7028,35,20,78664,10,1995,0,7528,0,9,711682.5
31433,31,6,99374,5,2016,0,2568,1,7,3152681.6
83521,59,47,62591,7,2007,0,3228,1,3,8360843.7
60797,97,13,4803,2,2002,0,558,0,6,6088961.2
86284,100,22,67132,4,1990,1,7612,0,3,8632859.0
44966,52,18,32003,10,2020,1,5180,1,8,4497556.0
18932,36,51,51502,9,1991,1,3661,1,10,1897312.1
91250,88,73,6207,3,1997,1,9598,0,3,9129722.7
92563,2,22,53323,8,1993,1,4159,1,6,9262042.3
48319,59,54,93680,4,1998,1,412,1,0,4839740.8
27565,79,3,57364,9,1999,0,5802,1,3,2760622.9
38455,44,77,49589,7,2020,1,9249,0,1,3851261.0
66180,6,80,20800,5,2003,0,3288,1,10,6619700.3
43037,78,82,62592,10,2015,0,8444,0,5,4310516.5
49365,94,46,19426,9,2016,1,871,0,3,4941743.6
7364,45,77,41058,10,2010,0,4918,1,6,746098.0
49588,36,75,8829,7,1998,1,9692,0,9,4963749.8
51957,65,16,72840,8,2021,0,3141,0,3,5199371.1
31383,68,12,48525,1,2008,1,3741,0,5,3144398.8
97271,53,64,94111,4,2011,0,9741,1,3,9738138.1
74271,67,6,22247,3,1992,0,7245,1,9,7430269.2
37217,90,85,84322,7,2000,1,2628,0,6,3729864.0
61295,43,76,39034,1,1995,0,8048,1,0,6135795.5
53067,14,74,4056,4,1991,0,7988,0,2,5312209.1
45732,86,32,86157,2,2011,0,7868,0,9,4583088.1
73470,43,32,44952,2,2001,0,5516,0,9,7356027.1
75839,41,73,33044,9,2019,1,402,0,5,7595476.9
19658,53,31,77168,9,2005,0,7965,0,1,1969247.5
67974,48,2,58221,7,2021,0,6054,0,4,6797812.1
14195,3,41,24954,6,1991,0,3179,1,2,1421839.1
12624,45,68,60917,4,2001,0,270,0,10,1268100.1
